YEAR,ST_CASE,NUM_PEDS,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2002,10876,0,2,3,US-29 (SR 8),61.0,0,1,1992.0,0,0
2002,10877,0,2,2,5173,33.0,0,0,1999.0,0,0
2002,10877,0,2,2,5173,33.0,0,0,1996.0,0,0
2002,10878,0,3,9,I-75 (SR 401),7.0,0,1,1998.0,0,0
2002,10878,0,3,9,I-75 (SR 401),7.0,0,0,1990.0,0,0
2002,10879,0,3,16,SR-111,133.0,0,1,1995.0,1,0
2002,10880,1,2,9,66303,1.0,0,1,1997.0,0,0
2002,10881,0,7,19,US-19 (SR 3),183.0,0,1,1996.0,0,0
2002,10882,0,2,19,I-85 (SR 403),33.0,0,0,1996.0,1,1
2002,10882,0,2,19,I-85 (SR 403),33.0,0,1,1995.0,0,1
2002,10883,0,3,9,237,18.0,0,1,1994.0,1,0
2002,10884,0,2,21,4520,2.0,0,1,1993.0,0,0
2002,10884,0,2,21,4520,2.0,0,0,1995.0,0,0
2002,10885,0,4,15,SR-81,8.0,0,1,1997.0,1,0
2002,10886,0,4,23,183,23.0,0,1,2001.0,0,0
2002,10887,0,3,8,US-221 (SR 31),271.0,0,1,1995.0,0,0
2002,10887,0,3,8,US-221 (SR 31),271.0,0,0,2002.0,0,0
2002,10888,0,2,20,68,6.0,0,1,1991.0,1,0
2002,10889,0,1,11,110,4.0,0,1,2003.0,0,0
2002,10890,0,2,8,US-19 (SR 3),14.0,0,0,2000.0,0,0
2002,10890,0,2,8,US-19 (SR 3),14.0,0,1,2000.0,0,0
2002,10891,0,5,18,163,100.0,0,1,2002.0,0,0
2002,10891,0,5,18,163,100.0,0,0,2000.0,0,0
2002,10892,0,10,16,US-82 (SR 520),85.0,0,1,1996.0,0,0
2002,10892,0,10,16,US-82 (SR 520),85.0,0,0,2000.0,0,0
2002,10893,0,1,20,2045,4.0,0,2,1995.0,0,0
2002,10893,0,1,20,2045,4.0,0,2,1996.0,0,0
2002,10893,0,1,20,2045,4.0,0,0,2001.0,0,0
2002,10894,0,5,22,SR-138,64.0,0,1,2001.0,0,0
2002,10894,0,5,22,SR-138,64.0,0,0,1985.0,0,0
2002,10895,0,1,20,704,16.0,0,0,1994.0,0,0
2002,10895,0,1,20,704,16.0,0,1,1990.0,0,0
2002,10896,0,1,2,US-319 (SR 31),371.0,0,1,1991.0,0,0
2002,10897,0,2,21,60,75.0,0,1,1994.0,0,0
2002,10897,0,2,21,60,75.0,0,0,1995.0,0,0
2002,10898,0,8,19,US-19 (SR 3),175.0,0,1,1996.0,0,3
2002,10899,0,3,17,US-29 (SR 316),70.0,0,1,1994.0,0,0
2002,10900,0,3,15,474,10.0,0,1,1996.0,0,0
2002,10901,0,1,4,SR-141,13.0,0,0,1994.0,0,2
2002,10902,0,2,14,303,53.0,0,1,2002.0,0,0
2002,10902,0,2,14,303,53.0,0,0,1985.0,0,0
2002,10903,0,3,1,SR-42,92.0,0,1,1992.0,0,0
2002,10904,0,4,17,SR-172,48.0,0,0,1984.0,0,0
2002,10904,0,4,17,SR-172,48.0,0,1,1994.0,1,0
2002,10905,0,1,11,SR-57,43.0,0,1,2002.0,0,0
2002,10906,0,2,17,295,3.0,0,0,1987.0,0,0
2002,10906,0,2,17,295,3.0,0,0,2001.0,0,0
2002,10906,0,2,17,295,3.0,0,1,2001.0,0,0
2002,10907,0,2,23,SR-187,166.0,0,1,1987.0,1,0
2002,10907,0,2,23,SR-187,166.0,0,0,2000.0,0,0
2002,10908,0,5,17,US-129 (SR 11),80.0,0,0,1994.0,0,2
2002,10908,0,5,17,US-129 (SR 11),80.0,0,0,1996.0,0,2
2002,10909,0,1,4,835,14.0,0,1,1995.0,0,0
2002,10910,0,1,22,SR-39,208.0,0,0,1975.0,0,0
2002,10910,0,1,22,SR-39,208.0,0,1,2000.0,0,0
2002,10911,1,2,19,309,3.0,0,0,1994.0,0,2
2002,10912,0,5,16,US-441 (SR 24),211.0,0,0,1983.0,0,0
2002,10912,0,5,16,US-441 (SR 24),211.0,0,0,1998.0,0,0
2002,10913,0,3,9,US-25 (SR 73),122.0,0,0,1992.0,0,0
2002,10913,0,3,9,US-25 (SR 73),122.0,0,1,1987.0,0,0
2002,10914,0,1,23,SR-106,20.0,0,1,1972.0,0,0
2002,10914,0,1,23,SR-106,20.0,0,0,2000.0,0,0
2002,10915,1,2,21,491,61.0,0,1,1986.0,1,0
2002,10916,0,3,21,SR-17,146.0,0,1,1995.0,0,0
2002,10916,0,3,21,SR-17,146.0,0,0,1997.0,0,0
2002,10917,0,2,22,SR-122,109.0,0,1,1995.0,0,0
2002,10918,0,1,12,1947,28.0,0,1,1989.0,0,0
2002,10918,0,1,12,1947,28.0,0,0,1994.0,0,0
2002,10919,0,2,18,476,59.0,0,1,1994.0,0,0
2002,10920,0,1,6,SR-88,52.0,0,0,2000.0,0,0
2002,10920,0,1,6,SR-88,52.0,0,1,1999.0,0,0
2002,10921,0,5,23,505,7.0,0,1,1985.0,0,0
2002,10921,0,5,23,505,7.0,0,0,2000.0,0,0
2002,10922,0,2,2,582,11.0,0,0,1997.0,0,0
2002,10922,0,2,2,582,11.0,0,1,1985.0,0,0
2002,10923,0,1,24,US-23 (SR 13),139.0,0,1,1969.0,0,0
2002,10924,0,2,22,I-20 (SR 402),1.0,0,1,1992.0,0,1
2002,10924,0,2,22,I-20 (SR 402),1.0,0,0,1991.0,0,1
2002,10925,0,2,24,CS-118405,4.0,0,1,2002.0,0,0
2002,10925,0,2,24,CS-118405,4.0,0,0,1995.0,0,0
2002,10926,0,3,9,US-27 (SR 1),144.0,0,0,1996.0,0,0
2002,10926,0,3,9,US-27 (SR 1),144.0,0,0,1991.0,0,0
2002,10926,0,3,9,US-27 (SR 1),144.0,0,0,2001.0,0,0
2002,10927,1,2,2,99999999999999999999,73.36223662884927,0,1,2001.0,0,0
2002,10928,0,4,17,SR-204,112.0,0,1,1994.0,1,0
2002,10929,0,2,11,4395,10.0,0,1,1996.0,0,0
2002,10929,0,2,11,4395,10.0,0,0,1996.0,0,0
2002,10930,0,2,17,820,5.0,0,0,1996.0,0,0
2002,10930,0,2,17,820,5.0,0,2,1988.0,0,0
2002,10930,0,2,17,820,5.0,0,0,1986.0,0,0
2002,10931,0,3,18,4,47.0,0,1,1993.0,0,0
2002,10931,0,3,18,4,47.0,0,0,1994.0,0,0
2002,10932,0,3,11,US-41 (SR 3),262.0,0,1,1991.0,0,0
2002,10933,1,3,21,SR-34 BY,52.0,0,1,1988.0,1,0
2002,10934,0,3,22,SR-138,62.0,0,0,1997.0,0,0
2002,10935,0,3,15,SR-42,21.0,0,1,1989.0,0,0
2002,10936,0,4,24,US-27 (SR 520),44.0,0,1,1998.0,0,0
2002,10937,1,2,17,US-82 (SR 520),96.0,0,1,1990.0,0,0
2002,10937,1,2,17,US-82 (SR 520),96.0,0,0,1986.0,0,0
2002,20001,0,7,12,US-49,35.0,0,0,1999.0,1,0
2002,20002,1,3,17,I-55,37.0,0,1,1989.0,0,0
2002,20003,0,2,6,SR-9,24.0,0,1,1994.0,0,0
2002,20003,0,2,6,SR-9,24.0,0,0,1996.0,0,0
2002,20004,0,1,2,NELSON,5.0,0,0,1989.0,0,0
2002,20004,0,1,2,NELSON,5.0,0,1,1989.0,0,0
2002,20005,0,1,16,MCCULLOUGH BLVD,5.0,0,0,1993.0,0,0
2002,20006,0,3,6,SR-35 S,27.0,0,1,2001.0,1,0
2002,20007,0,2,16,US-49,27.0,0,1,1998.0,0,0
2002,20007,0,2,16,US-49,27.0,0,0,1991.0,0,0
2002,20008,0,1,19,SR-603,27.0,0,0,2002.0,0,0
2002,20009,0,2,16,SR-25,25.0,0,1,1986.0,0,0
2002,20009,0,2,16,SR-25,25.0,0,0,1989.0,0,0
2002,20009,0,2,16,SR-25,25.0,0,0,1985.0,0,0
2002,20010,1,2,23,SR-39,31.0,0,1,1994.0,0,0
2002,20011,0,3,24,I-55,47.0,0,1,2002.0,0,0
2002,20011,0,3,24,I-55,47.0,0,0,1997.0,0,0
2002,20012,0,5,18,SR-25,11.0,0,1,1990.0,0,0
2002,20013,0,4,11,US-49,51.0,0,0,1994.0,0,2
2002,20014,0,2,23,CHESTER LEE RD,5.0,0,0,1996.0,0,0
2002,20015,0,1,20,WHIDDEN RD,5.0,0,1,1998.0,0,0
2002,20015,0,1,20,WHIDDEN RD,5.0,0,0,1998.0,0,0
2002,20016,1,2,5,RUSSELL MT GILEAD RD,8.0,0,1,1988.0,1,0
2002,20017,0,4,1,HARBOR DR,35.0,0,1,1997.0,1,0
2002,20018,0,3,24,ASKEW FERRY RD,8.0,0,1,1993.0,1,0
2002,20019,1,2,14,5TH AVE  N,6.0,0,1,1988.0,0,0
2002,20019,1,2,14,5TH AVE  N,6.0,0,0,1983.0,0,0
2002,20020,0,4,17,OLD RICHTON RD,5.0,0,1,1995.0,1,0
2002,20020,0,4,17,OLD RICHTON RD,5.0,0,0,1995.0,1,0
2002,20021,0,1,24,LAKEVIEW DR,8.0,0,1,2001.0,0,0
2002,20022,0,2,9,I-66,72.0,0,1,1989.0,1,0
2002,20022,0,2,9,I-66,72.0,0,0,1993.0,1,0
2002,20023,0,1,8,JOE WILLIAMS RD,5.0,0,1,1989.0,0,0
2002,20024,0,1,1,SR-305,25.0,0,1,1994.0,1,0
2002,20024,0,1,1,SR-305,25.0,0,0,1987.0,0,0
2002,20025,0,6,1,SR-3,73.36223662884927,0,1,1994.0,1,0
2002,20026,0,2,10,SHUBUTA RD,8.0,0,1,1999.0,0,0
2002,20027,1,4,19,SR-6,18.0,0,1,1989.0,1,0
2002,20028,0,1,2,CAUSEYVILLE RD,6.0,0,0,1992.0,0,0
2002,20028,0,1,2,CAUSEYVILLE RD,6.0,0,1,2002.0,0,0
2002,20029,0,1,15,LOOP RD,7.0,0,1,2001.0,1,0
2002,20030,0,2,13,W NORTHSIDE DR,5.0,0,1,2001.0,1,0
2002,20031,0,5,14,SR-15,27.0,0,1,1984.0,0,0
2002,20033,0,1,17,FLEITAS AVE,9.0,0,0,1989.0,0,0
2002,20033,0,1,17,FLEITAS AVE,9.0,0,1,2001.0,0,0
2002,20034,0,2,22,SR-540,25.0,0,2,2001.0,1,0
2002,20034,0,2,22,SR-540,25.0,0,0,1999.0,0,0
2002,20035,0,3,7,US-82,51.0,0,0,1977.0,1,1
2002,20035,0,3,7,US-82,51.0,0,1,2001.0,0,1
2002,20036,0,3,1,SR-27,18.0,0,1,1997.0,1,0
2002,20037,0,2,11,I-20,51.0,0,1,1982.0,1,0
2002,20038,0,1,2,COLONY RD,223.0,0,0,1981.0,1,0
2002,20038,0,1,2,COLONY RD,223.0,0,1,1995.0,0,0
2002,20039,1,2,22,HWY 61,37.0,0,1,1990.0,0,0
2002,20040,0,2,1,TAOSROAD,0.0,0,2,1988.0,0,0
2002,20040,0,2,1,TAOSROAD,0.0,0,0,1996.0,0,0
2002,20041,0,5,18,US-61,206.0,0,1,1995.0,0,0
2002,20041,0,5,18,US-61,206.0,0,0,1972.0,0,0
2002,20041,0,5,18,US-61,206.0,0,0,1981.0,0,0
2002,20042,0,2,10,SR-47,178.0,0,0,1995.0,0,0
2002,20043,0,1,23,SR-52,87.0,0,0,2001.0,0,0
2002,20044,0,4,8,SR-N,146.0,0,1,1999.0,0,0
2002,20044,0,4,8,SR-N,146.0,0,0,2000.0,0,0
2002,20045,0,1,20,SR-2,82.0,0,0,1998.0,0,1
2002,20045,0,1,20,SR-2,82.0,0,1,2001.0,0,1
2002,20046,0,3,22,SR-7,111.0,0,1,2001.0,0,0
2002,20047,0,4,9,I-44,60.0,0,1,1995.0,0,0
2002,20047,0,4,9,I-44,60.0,0,0,1991.0,0,0
2002,20048,0,6,11,23RDSTREET,0.0,0,1,2001.0,0,0
2002,20049,0,7,13,SR-E,39.0,0,0,1991.0,1,0
2002,20050,0,2,21,SR-97,6.0,0,0,1994.0,0,2
2002,20051,0,2,23,SR-79,29.0,0,1,1999.0,0,0
2002,20052,0,1,14,PEACHCORNERDR,0.0,0,1,1990.0,1,0
2002,20053,0,2,7,US-61,129.0,0,0,2002.0,0,0
2002,20053,0,2,7,US-61,129.0,0,2,2000.0,0,0
2002,20054,0,1,18,SR-J,148.0,0,1,1999.0,0,0
2002,20054,0,1,18,SR-J,148.0,0,0,1997.0,0,0
2002,20054,0,1,18,SR-J,148.0,0,1,1999.0,0,0
2002,20055,0,2,9,FRONTST,0.0,0,0,1992.0,0,0
2002,20056,0,1,16,KENTUCKYRD,0.0,0,0,1997.0,0,0
2002,20056,0,1,16,KENTUCKYRD,0.0,0,5,2001.0,0,0
2002,20057,0,5,1,170,0.0,0,0,1998.0,0,2
2002,20058,0,5,24,I-435,152.0,0,0,1998.0,0,0
2002,20059,0,4,17,SR-17,386.0,0,1,2000.0,1,0
2002,20060,0,3,21,SR-MM,73.36223662884927,0,0,1989.0,0,0
2002,20060,0,3,21,SR-MM,73.36223662884927,0,1,1989.0,0,0
2002,20061,0,1,23,SR-13,301.0,0,0,1999.0,0,0
2002,20062,0,4,21,SR-110,56.0,0,2,1992.0,1,0
2002,20063,0,1,1,SR-47,9.0,0,1,1994.0,1,0
2002,20064,0,1,14,SR-2,33.0,0,1,1978.0,1,0
2002,20064,0,1,14,SR-2,33.0,0,0,1997.0,0,0
2002,20065,0,1,2,MCGREWMINERD,0.0,0,0,1998.0,0,0
2002,20065,0,1,2,MCGREWMINERD,0.0,0,3,2000.0,0,0
2002,20065,0,1,2,MCGREWMINERD,0.0,0,0,1991.0,0,0
2002,20066,0,3,9,SR-13,187.0,0,0,1999.0,0,0
2002,20066,0,3,9,SR-13,187.0,0,1,1997.0,0,0
2002,20067,0,1,9,SR-87,328.0,0,1,1994.0,1,0
2002,20067,0,1,9,SR-87,328.0,0,0,1995.0,0,0
2002,20068,0,1,14,SR-19,232.0,0,0,1993.0,0,0
2002,20068,0,1,14,SR-19,232.0,0,1,1996.0,0,0
2002,20069,0,2,19,SR-21,178.0,0,1,1993.0,0,0
2002,20069,0,2,19,SR-21,178.0,0,0,1996.0,0,0
2002,20070,0,2,9,SR-11,137.0,0,1,1987.0,0,0
2002,20071,0,3,15,C32E,0.0,0,1,1996.0,0,0
2002,20072,0,1,6,I-70,59.0,0,1,2000.0,1,0
2002,20073,0,1,23,SR-H,66.0,0,1,1990.0,1,0
2002,20074,0,9,16,SR-25,200.0,0,1,1995.0,1,0
2002,20075,0,2,22,SR-190,65.0,0,0,1997.0,0,0
2002,20076,0,3,5,SR-6,195.0,0,1,1986.0,0,0
2002,20076,0,3,5,SR-6,195.0,0,0,2001.0,0,0
2002,20077,0,2,8,BROADWAY,0.0,0,0,1992.0,0,0
2002,20078,0,1,13,SR-BA,20.0,0,0,1996.0,0,0
2002,20079,0,1,1,I-70,166.0,0,0,1997.0,1,0
2003,10001,0,4,24,US-27,65.91066997518611,0,1,1990.0,0,0
2003,10002,0,2,9,SR-528,65.91066997518611,0,1,1980.0,1,0
2003,10003,0,2,1,SW 4TH AVE,65.91066997518611,0,1,1989.0,1,0
2003,10004,0,6,15,US-27,65.91066997518611,0,1,1990.0,0,0
2003,10005,0,2,21,EMERSON AVE,65.91066997518611,0,1,1997.0,0,0
2003,10005,0,2,21,EMERSON AVE,65.91066997518611,0,0,1997.0,0,0
2003,10006,1,4,18,US-441,65.91066997518611,0,1,1974.0,0,0
2003,10007,0,4,24,SR-826,65.91066997518611,0,2,1989.0,1,0
2003,10007,0,4,24,SR-826,65.91066997518611,0,0,2002.0,0,0
2003,10008,1,2,6,US-1,65.91066997518611,0,1,2000.0,0,0
2003,10009,0,4,16,SR-821,65.91066997518611,0,1,1994.0,0,0
2003,10009,0,4,16,SR-821,65.91066997518611,0,0,2001.0,0,0
2003,10010,0,8,16,REGENCY SQUARE BLVD,65.91066997518611,0,1,1996.0,0,0
2003,10011,1,3,20,SR-50,65.91066997518611,0,1,1979.0,1,0
2003,10012,0,2,17,CR-587,65.91066997518611,0,2,1993.0,1,0
2003,10013,0,1,4,CR-846,65.91066997518611,0,0,1991.0,0,0
2003,10013,0,1,4,CR-846,65.91066997518611,0,1,1991.0,0,0
2003,10014,0,1,15,TARPON CENTER DR,65.91066997518611,0,0,1992.0,0,0
2003,10014,0,1,15,TARPON CENTER DR,65.91066997518611,0,3,2002.0,0,0
2003,10015,0,1,24,LONGWOOD LAKE MARY R,65.91066997518611,0,1,1995.0,0,0
2003,10016,0,2,8,SR-91,65.91066997518611,0,0,1992.0,1,0
2003,10017,0,1,7,I-75,65.91066997518611,0,2,1999.0,1,0
2003,10018,0,5,12,SR-710,65.91066997518611,0,1,2002.0,1,0
2003,10019,0,2,21,US-17,65.91066997518611,0,1,1993.0,1,0
2003,10019,0,2,21,US-17,65.91066997518611,0,0,2000.0,0,0
2003,10020,0,2,22,SR-821,65.91066997518611,0,1,1998.0,1,0
2003,10021,0,8,9,US-92,65.91066997518611,0,1,1998.0,0,0
2003,10021,0,8,9,US-92,65.91066997518611,0,0,1988.0,0,0
2003,10022,0,2,20,NW 199TH ST,65.91066997518611,0,1,1986.0,1,0
2003,10023,0,5,2,SR-70E,65.91066997518611,0,0,2003.0,1,0
2003,10023,0,5,2,SR-70E,65.91066997518611,0,1,1994.0,1,0
2003,10024,0,3,19,US-19,65.91066997518611,0,1,2000.0,1,0
2003,10024,0,3,19,US-19,65.91066997518611,0,0,2003.0,0,0
2003,10025,0,3,22,US-301,65.91066997518611,0,1,1996.0,0,0
2003,10025,0,3,22,US-301,65.91066997518611,0,0,2002.0,0,0
2003,10026,1,2,18,MONACO BLVD,65.91066997518611,0,1,2002.0,1,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,0,2000.0,0,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,0,2000.0,0,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,1,1997.0,0,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,0,2003.0,0,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,0,2001.0,0,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,0,1997.0,0,0
2003,10027,0,3,18,NW 87TH AVE,65.91066997518611,0,0,2003.0,0,0
2003,10028,1,2,4,I-95,65.91066997518611,0,1,1998.0,0,0
2003,10029,0,1,22,US-19,65.91066997518611,0,1,1996.0,1,0
2003,10030,0,4,16,I-275,65.91066997518611,0,1,2001.0,0,0
2003,10030,0,4,16,I-275,65.91066997518611,0,0,1993.0,0,0
2003,10031,0,3,6,SR-80,65.91066997518611,0,1,1994.0,0,0
2003,10031,0,3,6,SR-80,65.91066997518611,0,0,2002.0,0,0
2003,10032,0,2,23,US-1,65.91066997518611,0,1,1994.0,1,0
2003,10032,0,2,23,US-1,65.91066997518611,0,0,1997.0,0,0
2003,10033,1,2,18,SR-50,65.91066997518611,0,1,1998.0,0,0
2003,10034,0,3,17,SR-527,65.91066997518611,0,1,2002.0,0,0
2003,10035,1,2,17,FOUR MILE RD,65.91066997518611,0,1,1989.0,0,0
2003,10035,1,2,17,FOUR MILE RD,65.91066997518611,0,0,1999.0,0,0
2003,10036,1,3,18,W FLAGLER ST,65.91066997518611,0,2,2002.0,0,0
2003,10036,1,3,18,W FLAGLER ST,65.91066997518611,0,0,1982.0,0,0
2003,10037,0,1,12,PARK AVE,65.91066997518611,0,0,1999.0,1,0
2003,10037,0,1,12,PARK AVE,65.91066997518611,0,1,1999.0,0,0
2003,10038,0,2,18,KEPLER RD,65.91066997518611,0,1,1990.0,0,0
2003,10039,0,1,10,US-19,65.91066997518611,0,0,1987.0,0,0
2003,10040,0,1,17,CR-384,65.91066997518611,0,1,1988.0,0,0
2003,10041,0,4,1,5TH ST N,65.91066997518611,0,1,1999.0,0,0
2003,10042,0,3,17,SR-714,65.91066997518611,0,1,1976.0,1,0
2003,10042,0,3,17,SR-714,65.91066997518611,0,0,1995.0,0,0
2003,10043,0,3,17,US-1,65.91066997518611,0,1,1991.0,0,0
2003,10043,0,3,17,US-1,65.91066997518611,0,1,1988.0,1,0
2003,10044,0,2,10,SR-580,65.91066997518611,0,1,1984.0,0,0
2003,10045,0,8,18,CR-655,65.91066997518611,0,1,1998.0,1,0
2003,10046,0,2,14,SR-563,65.91066997518611,0,1,1988.0,1,0
2003,10047,0,3,19,TYRONE BLVD N,65.91066997518611,0,0,1986.0,0,0
2003,10047,0,3,19,TYRONE BLVD N,65.91066997518611,0,1,1992.0,0,0
2003,10048,0,5,14,SR-600,65.91066997518611,0,1,2002.0,0,0
2003,10048,0,5,14,SR-600,65.91066997518611,0,0,1992.0,0,0
2003,10049,0,3,12,SR-580,65.91066997518611,0,1,1995.0,0,0
2003,10049,0,3,12,SR-580,65.91066997518611,0,0,1996.0,0,0
2003,10050,0,1,1,153RD CT,65.91066997518611,0,1,2000.0,1,0
2003,10051,1,2,19,CRESTHAVEN BLVD,65.91066997518611,0,1,1994.0,0,0
2003,10051,1,2,19,CRESTHAVEN BLVD,65.91066997518611,0,0,1996.0,0,0
2003,10052,1,2,20,128TH ST,65.91066997518611,0,1,1995.0,1,0
2003,10053,0,2,14,CR-1,65.91066997518611,0,1,2002.0,0,0
2003,10053,0,2,14,CR-1,65.91066997518611,0,0,2002.0,0,0
2003,10054,0,1,1,SR-A1A,65.91066997518611,0,1,1989.0,0,0
2003,10055,0,1,24,CR-42,65.91066997518611,0,1,2001.0,0,0
2003,10056,0,3,4,US-90,65.91066997518611,0,1,2002.0,0,0
2003,10057,1,2,20,SR-423,65.91066997518611,0,1,2000.0,1,0
2003,10058,1,2,19,HAND AVE,65.91066997518611,0,1,1997.0,0,0
2003,10059,0,5,15,SR-297,65.91066997518611,0,1,1995.0,0,0
2003,10060,0,3,16,US-98,65.91066997518611,0,1,2001.0,0,0
2003,10061,0,8,15,288TH ST,65.91066997518611,0,0,1998.0,0,0
2003,10061,0,8,15,288TH ST,65.91066997518611,0,1,1990.0,0,0
2003,10061,0,8,15,288TH ST,65.91066997518611,0,0,1997.0,0,0
2003,10062,0,4,5,SR-836,65.91066997518611,0,0,1992.0,0,0
2003,10063,0,2,13,US-92,65.91066997518611,0,0,1997.0,0,0
2003,10063,0,2,13,US-92,65.91066997518611,0,1,2003.0,0,0
2003,10064,0,3,24,US-19,65.91066997518611,0,1,1990.0,0,0
2003,10065,0,1,9,98TH ST,65.91066997518611,0,1,1986.0,0,0
2003,10066,0,1,11,I-10,65.91066997518611,0,0,1996.0,0,0
2003,10066,0,1,11,I-10,65.91066997518611,0,1,1985.0,0,0
2003,10067,0,1,9,MEMORIAL DR,65.91066997518611,0,0,1993.0,0,0
2003,10068,0,2,16,US-98,65.91066997518611,0,1,2002.0,0,0
2003,10068,0,2,16,US-98,65.91066997518611,0,0,2002.0,0,0
2003,10068,0,2,16,US-98,65.91066997518611,0,0,1998.0,0,0
2003,10069,0,4,12,SW 72ND ST,65.91066997518611,0,0,1995.0,0,0
2003,10069,0,4,12,SW 72ND ST,65.91066997518611,0,1,1995.0,0,0
2003,10069,0,4,12,SW 72ND ST,65.91066997518611,0,1,1996.0,0,0
2003,10070,1,2,18,SR-A1A,65.91066997518611,0,2,1999.0,1,0
2003,10071,0,1,13,I-10,65.91066997518611,0,1,1990.0,1,0
2003,10072,0,1,8,SR-600,65.91066997518611,0,1,2002.0,0,0
2003,10073,0,2,16,BUINESS POINT DR,65.91066997518611,0,1,1989.0,0,0
2003,10073,0,2,16,BUINESS POINT DR,65.91066997518611,0,0,2000.0,0,0
2003,10074,0,3,23,US-90,65.91066997518611,0,1,1996.0,1,0
2003,10075,0,2,19,SR-60,65.91066997518611,0,1,1996.0,1,0
2003,10076,1,3,18,4TH ST S,65.91066997518611,0,1,1999.0,1,0
2003,10076,1,3,18,4TH ST S,65.91066997518611,0,1,2002.0,0,0
2003,10077,0,2,19,SR-415,65.91066997518611,0,1,1991.0,0,0
2003,10078,0,1,5,CR-245,65.91066997518611,0,1,1980.0,0,0
2003,10078,0,1,5,CR-245,65.91066997518611,0,0,1999.0,0,0
2003,10078,0,1,5,CR-245,65.91066997518611,0,0,1996.0,0,0
2003,10079,1,2,18,NOBLES RD,65.91066997518611,0,1,1997.0,0,0
2003,10079,1,2,18,NOBLES RD,65.91066997518611,0,0,2001.0,0,0
2003,10080,0,3,17,US-98,65.91066997518611,0,1,1996.0,1,0
2003,10081,0,4,16,SR-121,65.91066997518611,0,1,1997.0,0,0
2003,10082,0,2,1,I-95,65.91066997518611,0,1,2000.0,1,0
2003,10082,0,2,1,I-95,65.91066997518611,0,0,1993.0,0,0
2003,10083,1,2,17,I-95,65.91066997518611,0,1,2000.0,0,0
2003,10084,0,5,24,PATRICIA DR,65.91066997518611,0,1,1996.0,0,0
2003,10085,0,3,19,MADISON ST,65.91066997518611,0,1,1997.0,0,0
2003,10086,1,2,19,PINE AVE,65.91066997518611,0,1,1995.0,0,0
2003,10086,1,2,19,PINE AVE,65.91066997518611,0,0,1986.0,0,0
2003,10087,0,3,12,SR-40,65.91066997518611,0,1,1997.0,0,0
2003,10088,0,1,3,CR-869,65.91066997518611,0,1,1996.0,1,0
2003,10089,0,3,19,SR-758,65.91066997518611,0,1,1994.0,1,0
2003,10090,0,3,14,SR-810,65.91066997518611,0,1,1991.0,1,0
2003,10091,1,2,15,6TH ST S,65.91066997518611,0,0,1995.0,0,0
2003,10092,0,2,14,SR-686,65.91066997518611,0,2,1999.0,0,0
2003,10093,0,2,22,CR-386,65.91066997518611,0,0,1989.0,0,0
2003,10094,0,2,5,US-27,65.91066997518611,0,1,1985.0,0,0
2003,10094,0,2,5,US-27,65.91066997518611,0,0,1972.0,0,0
2003,10095,2,5,6,SR-50,65.91066997518611,0,1,1993.0,0,0
2003,10095,2,5,6,SR-50,65.91066997518611,0,0,1998.0,0,0
2003,10096,0,1,4,I-95,65.91066997518611,0,1,1999.0,0,0
2003,10096,0,1,4,I-95,65.91066997518611,0,0,1995.0,0,0
2003,10097,0,3,18,SR-79,65.91066997518611,0,0,1995.0,0,1
2003,10097,0,3,18,SR-79,65.91066997518611,0,1,1999.0,0,1
2003,10097,0,3,18,SR-79,65.91066997518611,0,0,2000.0,0,1
2003,10098,0,2,17,SR-501,65.91066997518611,0,1,1995.0,0,0
2003,10099,0,2,22,CR-135,65.91066997518611,0,1,1994.0,0,0
2003,10099,0,2,22,CR-135,65.91066997518611,0,0,1996.0,0,0
2003,10100,0,3,18,I-95,65.91066997518611,0,1,1985.0,1,0
2003,10101,0,3,20,I-75,65.91066997518611,0,1,1990.0,1,0
2003,10102,0,1,22,US-98,65.91066997518611,0,1,1973.0,1,0
2003,10103,0,1,12,I-75,65.91066997518611,0,1,1994.0,0,0
2003,10104,0,3,17,US-90,65.91066997518611,0,1,2002.0,0,0
2003,10105,1,2,2,US-19,65.91066997518611,0,1,1997.0,0,0
2003,10106,0,2,17,US-92,65.91066997518611,0,0,1993.0,0,1
2003,10106,0,2,17,US-92,65.91066997518611,0,1,1998.0,0,1
2003,10106,0,2,17,US-92,65.91066997518611,0,0,1997.0,0,1
2003,10107,0,3,17,CR-314,65.91066997518611,0,1,1996.0,0,0
2003,10108,0,2,8,US-98,65.91066997518611,0,0,2002.0,0,0
2003,10109,0,1,14,CR-490,65.91066997518611,0,0,2002.0,1,0
2003,10109,0,1,14,CR-490,65.91066997518611,0,0,1998.0,0,0
2003,10109,0,1,14,CR-490,65.91066997518611,0,0,1997.0,0,0
2003,10109,0,1,14,CR-490,65.91066997518611,0,1,1998.0,0,0
2003,10110,0,2,19,SW 3RD AVE,65.91066997518611,0,1,2000.0,1,0
2003,10111,1,4,18,US-41,65.91066997518611,0,0,1993.0,0,0
