YEAR,ST_CASE,NUM_PEDS,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1999,10794,0,2,15,I-15,1726.0,0,0,1997.0,1,0
1999,10794,0,2,15,I-15,1726.0,0,0,1991.0,0,0
1999,10795,0,3,17,US-95,418.0,0,0,1995.0,2,1
1999,10796,0,3,21,US-91,80.0,0,0,1996.0,1,0
1999,10797,0,3,11,US-93,1115.0,0,0,1990.0,0,0
1999,10797,0,3,11,US-93,1115.0,0,0,1997.0,2,0
1999,10798,0,6,10,US-95,5137.0,0,0,1988.0,0,0
1999,10798,0,6,10,US-95,5137.0,0,0,1989.0,1,0
1999,10798,0,6,10,US-95,5137.0,0,0,1998.0,2,0
1999,10799,0,2,16,MAIN STREET,0.0,0,0,1989.0,2,0
1999,10799,0,2,16,MAIN STREET,0.0,0,0,1989.0,0,0
1999,10800,0,1,7,SR-27,185.0,0,0,1992.0,1,1
1999,10800,0,1,7,SR-27,185.0,0,0,1998.0,0,0
1999,10801,0,2,10,US-2,704.0,0,0,1992.0,1,0
1999,10802,0,1,11,FOREST SERVICE 6532,7.0,0,0,1982.0,1,1
1999,10803,0,2,11,BLACK CANYON,49.0,0,0,1990.0,1,0
1999,10804,0,1,5,US-20,1577.0,0,0,1985.0,1,0
1999,10804,0,1,5,US-20,1577.0,0,0,1997.0,0,0
1999,10805,0,2,19,FOUR MILE ROAD,54.0,0,0,1993.0,1,0
1999,10806,0,5,7,US-95,2041.0,0,0,1989.0,1,0
1999,10807,0,2,7,SR-20,1003.0,0,0,1998.0,1,0
1999,10807,0,2,7,SR-20,1003.0,0,0,1999.0,0,0
1999,10808,0,4,19,FOREST SERVICE 217,0.0,0,0,1993.0,1,0
1999,10809,0,1,19,SR-3,754.0,0,0,1993.0,1,0
1999,10810,0,4,21,SHORTCUT ROAD,0.0,0,0,1993.0,1,0
1999,10811,0,3,20,MALLARD STREET,0.0,0,0,1976.0,0,1
1999,10811,0,3,20,MALLARD STREET,0.0,0,0,1998.0,1,0
1999,10812,0,2,21,US-95,239.0,0,0,1985.0,1,0
1999,10813,0,2,19,1100 NORTH,0.0,0,0,1993.0,1,0
1999,10813,0,2,19,1100 NORTH,0.0,0,0,1985.0,0,0
1999,10814,0,1,19,US-75,2210.0,0,0,1991.0,0,0
1999,10815,0,3,8,450 NORTH,0.0,0,0,1986.0,1,0
1999,10816,0,4,10,1600 EAST,0.0,0,0,1984.0,1,1
1999,10817,0,2,8,3500 WEST ROAD,0.0,0,0,1987.0,1,1
1999,10818,0,5,5,SR-33,1530.0,0,0,1993.0,1,0
1999,10818,0,5,5,SR-33,1530.0,0,0,1996.0,0,0
1999,10818,0,5,5,SR-33,1530.0,0,0,1989.0,0,0
1999,10819,0,1,21,US-95,1915.0,0,0,1989.0,1,1
1999,10820,0,1,14,I-86,441.0,0,0,1996.0,1,1
1999,10820,0,1,14,I-86,441.0,0,0,1988.0,0,0
1999,10821,0,2,13,MOUNT IDAHO RD,20.0,0,0,1993.0,2,0
1999,10822,0,2,24,US-28,1210.0,0,0,1995.0,0,0
1999,10822,0,2,24,US-28,1210.0,0,0,2000.0,1,0
1999,10823,0,2,14,SR-21,1190.0,0,0,1997.0,1,0
1999,10824,0,2,14,ST. LEON RD,81.0,0,0,1985.0,1,0
1999,10825,0,3,11,I-84,1.0,0,0,1998.0,0,1
1999,10825,0,3,11,I-84,1.0,0,0,1992.0,1,0
1999,10826,0,1,15,SR-1,87.0,0,0,1989.0,1,0
1999,10826,0,1,15,SR-1,87.0,0,0,1997.0,0,0
1999,10827,0,2,22,MAUGHAN RD,1019.0,0,0,1993.0,1,1
1999,10828,0,3,2,TOMS CABIN RD,1028.0,0,0,1996.0,1,1
1999,10828,0,3,2,TOMS CABIN RD,1028.0,0,0,1997.0,1,0
1999,10829,0,4,6,SR-27,18.0,0,0,1986.0,2,0
1999,10830,0,2,23,SR-55,1535.0,0,0,1987.0,1,0
1999,10830,0,2,23,SR-55,1535.0,0,0,1993.0,0,0
1999,10831,0,6,14,I-15,24.0,0,0,1986.0,1,0
1999,10832,1,2,10,ELMORE RD,0.0,0,0,1988.0,1,0
1999,10832,1,2,10,ELMORE RD,0.0,0,0,1994.0,0,0
1999,10833,0,3,15,SR-34,645.0,0,0,1999.0,1,0
1999,10834,0,1,10,I-84,1572.0,0,0,1995.0,1,0
1999,10835,0,2,22,NORTH 5TH WEST,46.0,0,0,1983.0,2,1
1999,10836,0,2,23,FLOODWOOD RD,283.0,0,0,1988.0,1,0
1999,10836,0,2,23,FLOODWOOD RD,283.0,0,0,1992.0,0,0
1999,10837,0,3,8,65TH SOUTH,27.0,0,0,1983.0,1,1
1999,10838,0,1,11,SR-55,27.0,0,0,1992.0,1,0
1999,10839,0,4,16,I-84,1062.0,0,0,1995.0,1,0
1999,10840,0,1,12,I-84,2205.0,0,0,1999.0,0,0
1999,10840,0,1,12,I-84,2205.0,0,0,1994.0,1,0
1999,10841,1,4,20,4200 EAST,0.0,0,0,1998.0,1,0
1999,10841,1,4,20,4200 EAST,0.0,0,0,1988.0,0,0
1999,10842,0,3,14,US-30,3864.0,0,0,1997.0,1,0
1999,10843,1,2,23,I-84,1.0,0,0,1988.0,1,0
1999,10843,1,2,23,I-84,1.0,0,0,2000.0,0,0
1999,10843,1,2,23,I-84,1.0,0,0,1993.0,0,0
1999,10844,0,1,21,SR-03,302.0,0,0,1993.0,1,1
1999,10845,1,2,18,3000 SOUTH,0.0,0,0,1994.0,1,0
1999,10846,0,2,16,SR-40,11.0,1,0,1990.0,1,1
1999,10847,0,1,21,US-30,3338.0,0,0,1988.0,0,0
1999,10848,0,2,9,100 EAST,0.0,0,0,1988.0,1,0
1999,10849,0,2,1,BIG SALMON RIVER RD,0.0,0,0,1994.0,1,0
1999,10849,0,2,1,BIG SALMON RIVER RD,0.0,0,0,1996.0,0,0
1999,10850,0,1,7,US-30,4181.0,0,0,1991.0,2,0
1999,10850,0,1,7,US-30,4181.0,0,0,1999.0,0,0
1999,10851,0,3,22,600 NORTH,0.0,0,0,1990.0,1,0
1999,10852,0,2,11,3900 NORTH,31.0,0,0,1995.0,0,0
1999,10852,0,2,11,3900 NORTH,31.0,0,0,1987.0,1,0
1999,10853,0,4,14,SR-34,732.0,0,0,1988.0,1,0
1999,10854,0,25,7,SR-48,115.0,1,0,1991.0,1,1
1999,10855,0,2,14,US-93,1960.0,0,0,1983.0,1,1
1999,10855,0,2,14,US-93,1960.0,0,0,1995.0,0,0
1999,10856,0,7,17,I-84,1979.0,0,0,1999.0,2,0
1999,10856,0,7,17,I-84,1979.0,0,0,1991.0,0,0
1999,10857,0,2,23,FLAMINGO DRIVE,0.0,0,0,1997.0,2,0
1999,10857,0,2,23,FLAMINGO DRIVE,0.0,0,0,1994.0,0,0
1999,10857,0,2,23,FLAMINGO DRIVE,0.0,0,0,1996.0,0,0
1999,10857,0,2,23,FLAMINGO DRIVE,0.0,0,0,1995.0,0,0
1999,10858,0,5,20,FIRST EAST,0.0,0,0,1998.0,1,0
1999,10859,0,2,17,WEST SUNSET DRIVE,0.0,0,0,1988.0,1,0
1999,10860,0,3,8,1400 NORTH,0.0,0,0,1989.0,0,0
1999,10860,0,3,8,1400 NORTH,0.0,0,0,1997.0,1,0
1999,10861,0,3,16,ADDISON AVE,0.0,0,0,1990.0,1,0
1999,10861,0,3,16,ADDISON AVE,0.0,0,0,1989.0,0,0
1999,10861,0,3,16,ADDISON AVE,0.0,0,0,1991.0,0,0
1999,10861,0,3,16,ADDISON AVE,0.0,0,0,1988.0,0,0
1999,10862,0,5,11,US-95,3391.0,0,0,1996.0,0,0
1999,10863,0,5,1,CLOVERDALE RD,99.0,0,0,1992.0,1,0
1999,10863,0,5,1,CLOVERDALE RD,99.0,0,0,1992.0,0,0
1999,10864,0,3,2,US-91,896.0,0,0,1996.0,1,0
1999,10864,0,3,2,US-91,896.0,0,0,1999.0,0,0
1999,10865,4,5,17,I-15,243.0,0,0,1994.0,0,0
1999,10866,0,2,7,US-12,242.0,0,0,1987.0,1,0
1999,10867,0,1,21,SR-51,467.0,0,0,1995.0,1,0
1999,10868,0,4,16,RIVERTON ROAD,75.0,0,0,1991.0,1,0
1999,10868,0,4,16,RIVERTON ROAD,75.0,0,0,1968.0,0,0
1999,10869,0,1,8,US-95,2829.0,0,0,1988.0,0,0
1999,10869,0,1,8,US-95,2829.0,0,0,1990.0,1,0
1999,10870,0,3,13,I-86,81.0,0,0,1966.0,1,0
1999,10871,0,2,16,WAGNER ROAD,0.0,0,0,1998.0,1,0
1999,10872,0,1,10,US-93,3242.0,0,0,1985.0,1,0
1999,10872,0,1,10,US-93,3242.0,0,0,1991.0,0,0
1999,10873,0,4,17,US-26,3408.0,0,0,1998.0,0,0
1999,10873,0,4,17,US-26,3408.0,0,0,1995.0,1,0
1999,10873,0,4,17,US-26,3408.0,0,0,1995.0,0,0
1999,10874,0,2,7,YELLOWSTONE RD,40.0,0,0,1996.0,1,0
1999,10875,0,5,12,STATE STREET,149.0,0,0,1986.0,0,0
1999,10876,1,2,1,6TH STREET NORTH,0.0,0,0,1991.0,1,0
1999,10876,1,2,1,6TH STREET NORTH,0.0,0,0,2000.0,0,0
1999,10877,0,1,4,HUNTER-TRAPPER CREEK,0.0,0,0,1989.0,0,0
1999,10877,0,1,4,HUNTER-TRAPPER CREEK,0.0,0,0,1976.0,0,0
1999,10877,0,1,4,HUNTER-TRAPPER CREEK,0.0,0,0,1988.0,1,1
1999,10878,0,4,1,US-20,3383.0,0,0,1994.0,1,0
1999,10879,0,2,24,US-95,4016.0,0,0,1974.0,1,1
1999,10880,0,2,18,US-95,3942.0,0,0,1996.0,2,0
1999,10880,0,2,18,US-95,3942.0,0,0,1996.0,0,0
1999,10881,0,3,17,DEERFLAT RD,0.0,0,0,1994.0,1,1
1999,10882,0,3,2,US-20,147.0,0,0,2000.0,1,0
1999,10882,0,3,2,US-20,147.0,0,0,1995.0,0,0
1999,10883,0,7,24,I-84,1460.0,0,0,1992.0,1,0
1999,10884,0,1,10,US-95,722.0,0,0,1994.0,1,0
1999,10884,0,1,10,US-95,722.0,0,0,1999.0,0,0
1999,10885,1,3,19,I-15 BUSINESS ROUTE,18.0,0,0,1995.0,1,0
1999,10886,0,2,10,I-84,263.0,0,0,1987.0,1,1
1999,10887,0,3,19,I-15,831.0,0,0,1993.0,1,0
1999,10888,1,2,19,SOUTH SKYLINE,4.0,0,0,1989.0,1,0
1999,10888,1,2,19,SOUTH SKYLINE,4.0,0,0,1987.0,0,0
1999,10889,0,1,21,I-84,434.0,0,0,1986.0,1,1
1999,10890,0,4,11,US-95,708.0,0,0,1987.0,1,0
1999,10891,0,4,13,I-84,1082.0,0,0,1991.0,1,1
1999,10892,0,2,12,SR-67,14.0,0,0,1985.0,1,0
1999,10892,0,2,12,SR-67,14.0,0,0,1986.0,1,0
1999,10893,0,5,14,SR-55,136.0,0,0,1991.0,1,0
1999,10893,0,5,14,SR-55,136.0,0,0,1991.0,0,0
1999,10894,0,1,17,2400 EAST,0.0,0,0,1991.0,1,0
1999,10895,0,8,15,US-95,1653.0,0,0,1989.0,1,0
1999,10896,0,3,24,FOREST SERVICE RD387,0.0,0,0,1991.0,1,0
1999,10896,0,3,24,FOREST SERVICE RD387,0.0,0,0,1990.0,0,0
1999,10897,0,3,11,ROME WEST,0.0,0,0,1987.0,1,1
1999,10898,0,4,2,59TH,0.0,0,0,1996.0,0,1
1999,10898,0,4,2,59TH,0.0,0,0,1994.0,2,0
1999,10899,0,2,2,SR-159,481.0,0,0,1991.0,1,1
1999,10900,0,2,20,I-55,2331.0,0,0,1995.0,1,1
1999,10901,1,2,8,PULASKI,0.0,0,0,1984.0,2,0
1999,10901,1,2,8,PULASKI,0.0,0,0,1995.0,0,0
1999,10902,0,2,24,ARCHER,0.0,0,0,1992.0,1,0
1999,10902,0,2,24,ARCHER,0.0,0,0,1992.0,0,0
1999,10902,0,2,24,ARCHER,0.0,0,0,1988.0,0,0
1999,10903,0,4,15,I-57,880.0,0,0,1989.0,1,0
1999,10904,0,2,17,I-64,91.0,0,0,1996.0,0,0
1999,10905,0,1,14,SR-251,1198.0,0,0,1995.0,1,0
1999,10905,0,1,14,SR-251,1198.0,0,0,1997.0,0,0
1999,10906,0,2,10,SR-47,1213.0,0,0,1973.0,1,1
1999,10907,0,1,6,MAPLE AVE,0.0,0,0,1999.0,0,0
1999,10907,0,1,6,MAPLE AVE,0.0,0,0,1994.0,1,0
1999,10908,0,1,8,SR-148,7.0,0,0,1992.0,1,0
1999,10908,0,1,8,SR-148,7.0,0,0,1986.0,0,0
1999,10909,0,2,13,I-57,1925.0,0,0,2000.0,1,0
1999,10910,0,1,20,I-64,75.0,0,0,1988.0,1,0
1999,10911,1,2,6,OAKTON,0.0,0,0,1995.0,0,0
1999,10911,1,2,6,OAKTON,0.0,0,0,1996.0,1,0
1999,10912,1,2,14,I-55,2836.0,0,0,1992.0,1,0
1999,10913,1,2,24,SR-15,28.0,0,0,1995.0,1,0
1999,10913,1,2,24,SR-15,28.0,0,0,1980.0,0,0
1999,10914,0,3,15,OAKLEY,0.0,0,0,1991.0,1,0
1999,10915,0,3,11,SR-16,562.0,0,0,1993.0,0,0
1999,10916,0,3,11,SR-735,41.0,0,0,1981.0,0,1
1999,10917,0,2,8,SR-4,779.0,0,0,1995.0,1,0
1999,10917,0,2,8,SR-4,779.0,0,0,1997.0,0,0
1999,10918,0,4,23,SR-62,16.0,0,0,1993.0,1,0
1999,10919,0,1,10,I-74,613.0,0,0,1993.0,0,0
1999,10920,0,2,21,SR-32,6.0,0,0,1986.0,0,0
1999,10920,0,2,21,SR-32,6.0,0,0,1992.0,1,0
1999,10921,0,2,7,SR-1,2261.0,0,0,1994.0,0,0
1999,10921,0,2,7,SR-1,2261.0,0,0,1983.0,1,0
1999,10922,0,1,4,US-41,1329.0,0,0,1994.0,0,1
1999,10922,0,1,4,US-41,1329.0,0,0,1994.0,1,0
1999,10923,0,1,4,STATE ST,0.0,0,0,1989.0,1,0
1999,10923,0,1,4,STATE ST,0.0,0,0,1998.0,0,0
1999,10924,0,1,16,CEDAR LAKE RD,0.0,0,0,1992.0,1,0
1999,10924,0,1,16,CEDAR LAKE RD,0.0,0,0,2000.0,0,0
1999,10925,0,2,18,I-57,2383.0,0,0,1987.0,1,0
1999,10925,0,2,18,I-57,2383.0,0,0,1995.0,0,0
1999,10926,0,2,16,SR-33,301.0,0,0,1988.0,1,0
1999,10927,1,2,1,GRAND,0.0,0,0,1997.0,0,0
1999,10927,1,2,1,GRAND,0.0,0,0,1990.0,1,0
1999,10928,0,4,8,13,0.0,1,0,1992.0,1,0
1999,10928,0,4,8,13,0.0,1,0,1998.0,0,0
1999,10929,0,1,8,I-88-TOLL,1059.0,0,0,1991.0,1,1
1999,10929,0,1,8,I-88-TOLL,1059.0,0,0,1989.0,1,0
1999,10930,0,2,10,SR-89,89.0,0,0,1989.0,1,0
1999,10931,0,4,15,3100 N,0.0,0,0,1994.0,0,0
1999,10931,0,4,15,3100 N,0.0,0,0,1990.0,1,0
1999,10932,0,1,8,I-55,406.0,0,0,1992.0,0,0
1999,10932,0,1,8,I-55,406.0,0,0,1966.0,1,0
1999,10933,0,1,9,STANLEY,0.0,0,0,1987.0,1,0
1999,10933,0,1,9,STANLEY,0.0,0,0,1986.0,0,0
1999,10934,0,3,3,I-57,275.0,0,0,1987.0,0,0
1999,10934,0,3,3,I-57,275.0,0,0,1987.0,1,0
1999,10935,0,3,20,CHICAGO,0.0,0,0,1988.0,1,0
1999,10936,0,2,6,I-39,987.0,0,0,1996.0,1,1
1999,10936,0,2,6,I-39,987.0,0,0,1988.0,1,0
1999,10937,1,2,17,COLLEGE,0.0,0,0,1985.0,1,0
1999,10938,0,1,9,SR-116,864.0,0,0,1986.0,0,0
1999,10939,4,5,24,4TH,0.0,0,0,1986.0,1,1
1999,10940,0,6,3,US-41,73.0,0,0,1995.0,1,0
1999,10940,0,6,3,US-41,73.0,0,0,1994.0,0,0
1999,10941,0,2,3,I-55,815.0,0,0,1989.0,1,0
1999,10942,0,3,9,WEBER,0.0,0,0,1978.0,2,0
1999,10942,0,3,9,WEBER,0.0,0,0,1992.0,0,0
1999,10943,0,3,8,US-45,866.0,0,0,1981.0,1,1
1999,10943,0,3,8,US-45,866.0,0,0,1998.0,0,0
1999,10943,0,3,8,US-45,866.0,0,0,1984.0,0,0
1999,10944,0,2,16,US-12,3668.0,0,0,1996.0,0,0
1999,10944,0,2,16,US-12,3668.0,0,0,1999.0,1,0
1999,10945,1,2,18,ADDISON,0.0,0,0,1992.0,0,0
1999,10945,1,2,18,ADDISON,0.0,0,0,1989.0,2,0
1999,10946,0,1,2,8,0.0,0,0,1987.0,1,0
1999,10947,1,2,17,DAMEN,0.0,0,0,1988.0,1,1
1999,10948,0,2,9,300TH ST,0.0,0,0,1998.0,1,0
1999,10948,0,2,9,300TH ST,0.0,0,0,1992.0,0,0
1999,10949,0,1,22,OLD STAGE RD,0.0,0,0,1993.0,1,0
1999,10950,0,3,4,I-94,709.0,0,0,1988.0,1,0
1999,10950,0,3,4,I-94,709.0,0,0,1990.0,0,0
1999,10951,0,1,12,6,0.0,0,0,1999.0,1,1
1999,10952,0,4,15,19,0.0,0,0,1993.0,0,0
1999,10952,0,4,15,19,0.0,0,0,1993.0,1,0
1999,10953,0,2,23,SR-116,548.0,0,0,1994.0,0,0
1999,10953,0,2,23,SR-116,548.0,0,0,1986.0,1,0
1999,10954,0,1,2,57,0.0,0,0,1993.0,1,0
1999,10954,0,1,2,57,0.0,0,0,1995.0,0,0
1999,10955,1,2,3,SR-50,553.0,0,0,1991.0,2,0
1999,10956,0,3,18,US-12,779.0,0,0,1985.0,1,1
1999,10957,0,1,12,TALL TREE LK RD,0.0,0,0,1993.0,1,1
1999,10958,1,5,21,US-41,238.0,0,0,1981.0,0,1
1999,10959,1,2,17,26,0.0,0,0,1996.0,0,0
1999,10959,1,2,17,26,0.0,0,0,1996.0,1,1
1999,10960,1,2,15,79TH,0.0,0,0,1992.0,1,1
1999,10961,0,2,21,SR-25,99.0,0,0,1986.0,1,1
1999,10962,0,2,21,US-20,1616.0,0,0,1994.0,0,0
1999,10963,0,4,18,SR-83,489.0,0,0,1993.0,0,0
1999,10964,0,3,21,US-150,807.0,0,0,1991.0,0,0
1999,10965,0,2,5,SR-131,85.0,0,0,1991.0,1,0
1999,10965,0,2,5,SR-131,85.0,0,0,1996.0,0,0
1999,10966,0,4,2,SR-13,15.0,0,0,1985.0,1,0
1999,10966,0,4,2,SR-13,15.0,0,0,2000.0,0,0
1999,10967,0,5,24,35TH ST,0.0,0,0,1994.0,1,0
1999,10968,0,2,5,I-94,590.0,0,0,1996.0,1,0
1999,10968,0,2,5,I-94,590.0,0,0,1986.0,0,0
1999,10969,0,3,2,I-94,634.0,0,0,1992.0,0,0
1999,10969,0,3,2,I-94,634.0,0,0,1997.0,1,0
1999,10970,0,3,13,SR-3,337.0,0,0,1992.0,1,0
1999,10971,0,3,8,KEDZIE,0.0,0,0,1984.0,1,0
1999,10972,1,2,2,US-67,72.0,0,0,1987.0,1,1
1999,10973,0,1,24,STAUTON RD,0.0,0,1,1991.0,0,0
1999,10973,0,1,24,STAUTON RD,0.0,0,1,1995.0,1,0
1999,10974,0,2,16,SR-16,1365.0,0,0,1987.0,1,0
1999,10974,0,2,16,SR-16,1365.0,0,0,1989.0,0,0
1999,10975,0,2,15,SR-100,67.0,0,0,1998.0,1,0
1999,10975,0,2,15,SR-100,67.0,0,0,1989.0,0,0
1999,10976,0,1,23,18,0.0,0,0,1986.0,0,0
1999,10977,1,2,1,I-94,638.0,0,0,1996.0,0,0
1999,10977,1,2,1,I-94,638.0,0,0,1997.0,1,0
1999,10978,0,1,1,NIPPERSINK RD,0.0,0,0,1988.0,1,0
1999,10978,0,1,1,NIPPERSINK RD,0.0,0,0,1985.0,0,0
1999,10979,0,2,2,VANDERKARR RD,0.0,0,0,1994.0,0,0
1999,10980,0,2,3,SR-1,288.0,0,0,1992.0,1,0
1999,10980,0,2,3,SR-1,288.0,0,0,1998.0,0,0
1999,10981,0,1,20,68,0.0,0,0,1991.0,1,1
1999,10982,0,1,5,SR-2,482.0,0,2,1977.0,0,1
1999,10983,0,2,7,US-34,503.0,0,0,1988.0,1,0
1999,10983,0,2,7,US-34,503.0,0,0,1997.0,0,0
1999,10984,0,4,9,SR-173,253.0,0,0,1989.0,1,0
1999,10985,0,1,15,I-90-TOLL,103.0,0,0,1994.0,1,0
1999,10985,0,1,15,I-90-TOLL,103.0,0,0,1985.0,0,0
1999,10986,0,2,8,SAUK TRAIL,0.0,0,0,1992.0,1,0
1999,10986,0,2,8,SAUK TRAIL,0.0,0,0,1964.0,0,0
1999,10987,0,1,7,US-14,186.0,0,0,1997.0,0,0
1999,10988,0,1,24,4943,0.0,0,0,1995.0,1,0
1999,10988,0,1,24,4943,0.0,0,0,1985.0,0,0
1999,10988,0,1,24,4943,0.0,0,0,1987.0,0,0
1999,10989,0,2,16,WASHINGTON,0.0,0,0,1998.0,1,0
1999,10989,0,2,16,WASHINGTON,0.0,0,0,1994.0,0,0
1999,10990,1,2,23,SR-59,222.0,0,0,1989.0,0,1
1999,10990,1,2,23,SR-59,222.0,0,0,1996.0,1,0
1999,10991,0,3,22,HILL CREST RD,0.0,0,0,1990.0,1,0
1999,10991,0,3,22,HILL CREST RD,0.0,0,0,1992.0,0,0
1999,10992,0,6,6,US-34,1808.0,0,0,1990.0,1,0
1999,10993,0,2,17,1,0.0,0,0,1998.0,1,1
1999,10993,0,2,17,1,0.0,0,0,1993.0,0,1
1999,10994,0,5,12,CAMP JOY RD,0.0,0,0,1996.0,1,1
1999,20001,0,4,14,US-61,30.0,0,2,1995.0,0,1
1999,20002,0,4,14,SR-Y,27.0,0,0,1981.0,1,0
1999,20002,0,4,14,SR-Y,27.0,0,0,1996.0,0,0
1999,20003,0,2,17,SR-T,92.0,0,0,1998.0,1,1
1999,20003,0,2,17,SR-T,92.0,0,0,1993.0,0,0
1999,20004,0,1,7,I-44,28.0,0,0,1996.0,1,0
1999,20004,0,1,7,I-44,28.0,0,0,1985.0,0,0
1999,20005,0,4,1,23RDSTREET,0.0,0,0,1988.0,1,1
1999,20005,0,4,1,23RDSTREET,0.0,0,0,1998.0,0,0
1999,20006,0,2,11,SPRINGGARDENROAD,0.0,0,0,1986.0,1,0
1999,20006,0,2,11,SPRINGGARDENROAD,0.0,0,0,1996.0,0,0
1999,20007,0,1,13,SR-AA,38.0,0,0,1991.0,1,1
1999,20007,0,1,13,SR-AA,38.0,0,0,1995.0,0,0
1999,20008,0,1,19,I-70,145.0,0,0,1998.0,1,0
1999,20008,0,1,19,I-70,145.0,0,0,1998.0,0,0
1999,20009,0,2,17,SR-72,84.0,0,0,1995.0,1,0
1999,20009,0,2,17,SR-72,84.0,0,0,1993.0,0,0
1999,20010,1,2,23,I-70,197.0,0,0,1995.0,1,0
1999,20011,0,1,12,SR-142,217.0,0,0,1990.0,1,0
1999,20011,0,1,12,SR-142,217.0,0,0,1991.0,0,0
1999,20012,0,2,19,SR-30,226.0,0,0,1992.0,1,1
1999,20013,0,3,10,SR-51,113.0,0,0,1996.0,1,0
1999,20014,0,4,16,SR-51,23.0,0,0,1994.0,1,0
1999,20014,0,4,16,SR-51,23.0,0,0,1990.0,0,0
1999,20015,1,2,17,DITTMEROAD,0.0,0,0,1981.0,0,1
1999,20016,0,1,5,US-71,112.0,0,0,1984.0,2,1
1999,20017,0,1,14,US-63,95.0,0,0,1998.0,1,0
1999,20018,0,1,18,SR-21,186.0,0,0,1987.0,1,0
1999,20019,0,1,17,I-70,130.0,0,0,1990.0,0,0
1999,20020,0,1,14,63RDSTREET,0.0,0,0,1996.0,1,0
1999,20021,0,1,15,US-65,107.0,0,0,1994.0,0,1
1999,20021,0,1,15,US-65,107.0,0,0,1979.0,1,0
1999,20022,0,4,21,EKEARNEY,82.0,0,0,1995.0,1,1
1999,20022,0,4,21,EKEARNEY,82.0,0,0,1997.0,0,0
1999,20023,0,1,5,I-35,73.0,0,0,1984.0,1,1
1999,20024,0,1,12,SR-H,89.0,0,0,1988.0,0,0
1999,20024,0,1,12,SR-H,89.0,0,0,1989.0,1,1
1999,20025,0,3,20,SR-251,8.0,0,0,1985.0,1,1
1999,20025,0,3,20,SR-251,8.0,0,0,1989.0,0,0
1999,20026,0,2,7,SR-K,53.0,0,0,1994.0,1,0
1999,20027,0,2,23,I-470,60.0,0,0,1996.0,1,0
1999,20027,0,2,23,I-470,60.0,0,0,1996.0,2,0
1999,20028,0,2,24,SR-BB,23.0,0,0,1993.0,1,0
1999,20029,0,4,3,SR-EE,40.0,0,0,1982.0,1,0
1999,20030,0,4,24,I-70,141.0,0,0,1984.0,1,1
1999,20030,0,4,24,I-70,141.0,0,0,1984.0,0,0
1999,20031,0,8,3,US-63,22.0,0,0,1980.0,1,1
1999,20032,0,2,1,I-44,255.0,0,0,1999.0,1,1
1999,20032,0,2,1,I-44,255.0,0,0,1993.0,0,1
1999,20033,0,3,10,SR-13,216.0,0,0,1999.0,1,0
1999,20034,0,4,13,SR-43,79.0,0,0,1978.0,0,1
1999,20034,0,4,13,SR-43,79.0,0,0,1983.0,2,0
1999,20035,0,1,4,SR-165,28.0,0,0,1998.0,1,1
1999,20036,0,6,15,SR-13,28.0,0,0,1997.0,1,0
1999,20037,0,4,5,I-70,161.0,0,0,1999.0,0,0
1999,20037,0,4,5,I-70,161.0,0,0,1999.0,1,0
1999,20038,0,2,17,BRANT,0.0,0,0,1977.0,0,0
1999,20039,0,3,9,US-63,276.0,0,0,1999.0,0,0
1999,20040,0,2,23,SR-181,77.0,0,0,1996.0,1,1
1999,20041,0,4,14,US-24,316.0,0,0,1989.0,0,1
1999,20041,0,4,14,US-24,316.0,0,0,1989.0,1,0
1999,20042,0,4,16,I-70,156.0,0,0,1990.0,1,0
1999,20042,0,4,16,I-70,156.0,0,0,1978.0,0,0
1999,20042,0,4,16,I-70,156.0,0,0,1987.0,0,0
1999,20043,0,2,23,SR-4,44.0,0,0,1990.0,0,1
1999,20043,0,2,23,SR-4,44.0,0,0,1975.0,1,0
1999,20044,0,1,13,SR-76,342.0,0,0,1993.0,2,0
1999,20045,1,2,17,JCNICHOLS,0.0,0,0,1983.0,1,0
1999,20047,0,2,24,I-44,211.0,0,0,1999.0,1,1
1999,20048,0,2,3,SR-13,122.0,0,0,1992.0,1,0
1999,20049,4,5,4,SR-171,209.0,0,2,1990.0,0,1
1999,20050,0,2,13,SR-86,111.0,0,0,1992.0,1,0
1999,20050,0,2,13,SR-86,111.0,0,0,1998.0,0,0
1999,20051,0,5,15,COROAD1501,0.0,0,0,1992.0,1,0
1999,20052,0,7,18,SR-110,24.0,0,0,1989.0,0,0
1999,20053,0,1,18,SR-EE,81.0,0,0,1995.0,0,0
1999,20053,0,1,18,SR-EE,81.0,0,0,1988.0,1,0
1999,20054,0,2,18,SR-32,144.0,0,0,1997.0,1,0
1999,20055,0,2,24,SOUTHGRAND,0.0,0,0,1990.0,1,0
1999,20055,0,2,24,SOUTHGRAND,0.0,0,0,1999.0,0,0
1999,20056,0,4,19,SOUTHMAIN,0.0,0,0,1990.0,1,0
1999,20057,0,2,15,ACORN,0.0,0,0,1999.0,1,1
1999,20058,0,3,22,SIXTHSTREET,0.0,0,0,1979.0,1,1
1999,20059,0,1,1,MIDLANDBLVD,0.0,0,0,1994.0,1,0
1999,20059,0,1,1,MIDLANDBLVD,0.0,0,0,1995.0,0,0
1999,20060,0,2,8,BATTLEFIELD,0.0,0,3,1990.0,1,1
