YEAR,ST_CASE,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1982,10322,2,13,LUCILLEAVE,38944.0,0,0,1980.0,0,0
1982,10323,2,1,KINGSBAYRD,38944.0,0,0,1980.0,0,0
1982,10324,2,2,GA25,38944.0,0,0,1971.0,0,0
1982,10324,2,2,GA25,38944.0,0,0,1979.0,2,0
1982,10325,2,21,US41,38944.0,0,0,1979.0,1,0
1982,10326,2,8,ATTUCKSBLV,38944.0,0,0,1971.0,2,0
1982,10327,3,2,247,157.0,0,0,1976.0,1,0
1982,10327,3,2,247,157.0,0,0,1979.0,0,0
1982,10328,2,16,OAKRIDGEDR,38944.0,0,0,1979.0,1,0
1982,10329,2,20,197,5.0,0,0,1971.0,1,0
1982,10329,2,20,197,5.0,0,0,1965.0,0,0
1982,10330,1,18,23,76.0,0,0,1971.0,1,0
1982,10330,1,18,23,76.0,0,0,1974.0,0,0
1982,10331,2,20,23,48.0,0,0,1972.0,1,1
1982,10332,2,16,307,38944.0,0,0,1963.0,1,1
1982,10333,5,2,GA1,38944.0,0,0,1971.0,0,0
1982,10334,2,18,18,13.0,0,0,1968.0,1,0
1982,10335,4,19,326,17.0,0,0,1980.0,0,0
1982,10336,2,15,GREENWAYDR,38944.0,0,0,1972.0,1,0
1982,10337,5,20,GA38,85.0,0,0,1977.0,1,1
1982,10338,1,22,SHOSPITALR,38944.0,0,0,1977.0,1,0
1982,10338,1,22,SHOSPITALR,38944.0,0,0,1981.0,0,0
1982,10339,4,4,95,63.0,0,0,1976.0,1,1
1982,10340,1,14,CLIFTONRD,38944.0,0,0,1975.0,2,0
1982,10341,5,15,16,1085.0,0,0,1972.0,0,0
1982,10341,5,15,16,1085.0,0,0,1974.0,1,0
1982,10342,2,16,WESTVIEWDR,38944.0,0,0,1967.0,0,0
1982,10343,4,15,S779,38944.0,0,0,1981.0,1,0
1982,10344,2,23,73,111.0,0,0,1974.0,1,1
1982,10345,2,20,48,38944.0,0,0,1971.0,2,0
1982,10345,2,20,48,38944.0,0,0,1972.0,2,0
1982,10346,4,12,2,31.0,0,0,1981.0,1,0
1982,10346,4,12,2,31.0,0,0,1981.0,0,1
1982,10347,1,14,5,70.0,0,0,1977.0,1,0
1982,10347,1,14,5,70.0,0,0,1977.0,0,0
1982,10348,2,8,212,42.0,0,0,1976.0,0,0
1982,10348,2,8,212,42.0,0,0,1975.0,1,0
1982,10348,2,8,212,42.0,0,0,1970.0,0,0
1982,10349,2,17,GLENAIDRD,38944.0,0,0,1978.0,2,0
1982,10349,2,17,GLENAIDRD,38944.0,0,0,1974.0,0,0
1982,10351,2,8,212,5.0,0,0,1971.0,0,0
1982,10351,2,8,212,5.0,0,0,1981.0,1,0
1982,10352,2,23,15N,131.0,0,0,1975.0,1,0
1982,10353,2,6,3,1124.0,0,0,1978.0,1,1
1982,10354,2,24,OGBURNAVE,38944.0,0,0,1976.0,1,0
1982,10354,2,24,OGBURNAVE,38944.0,0,0,1977.0,0,1
1982,10355,2,9,220,38944.0,0,0,1982.0,1,1
1982,10356,4,1,FRONTAGERD,38944.0,0,0,1977.0,1,1
1982,10358,1,4,20,38944.0,0,0,1971.0,1,0
1982,10358,1,4,20,38944.0,0,0,1982.0,0,0
1982,10359,1,2,100,35.0,0,0,1973.0,1,1
1982,10360,2,21,75,1187.0,0,0,1978.0,1,0
1982,10360,2,21,75,1187.0,0,0,1982.0,0,0
1982,10361,1,23,18,51.0,0,0,1966.0,1,1
1982,10362,3,13,GA11,103.0,0,0,1980.0,1,0
1982,10363,2,15,61,69.0,0,0,1964.0,1,0
1982,10363,2,15,61,69.0,0,0,1972.0,0,0
1982,10364,3,19,GA5,206.0,0,0,1972.0,1,0
1982,10365,2,24,I285,38944.0,0,0,1973.0,1,0
1982,10365,2,24,I285,38944.0,0,0,1979.0,0,0
1982,10366,2,4,I20,567.0,0,0,1975.0,2,0
1982,10366,2,4,I20,567.0,0,0,1975.0,0,0
1982,10367,1,3,85,38944.0,0,0,1979.0,1,0
1982,10368,6,18,185,41.0,0,0,1979.0,1,1
1982,10368,6,18,185,41.0,0,0,1974.0,0,0
1982,10369,4,20,I285,38944.0,0,2,1972.0,0,1
1982,10370,3,15,170,38944.0,0,0,1977.0,0,0
1982,10370,3,15,170,38944.0,0,0,1973.0,1,0
1982,10371,2,9,483,38944.0,0,0,1974.0,1,0
1982,10372,2,7,BLAKEST,38944.0,0,0,1948.0,0,1
1982,10373,2,4,8,5.0,0,0,1979.0,0,0
1982,10373,2,4,8,5.0,0,0,1978.0,0,0
1982,10374,2,9,140,50.0,0,0,1977.0,0,1
1982,10374,2,9,140,50.0,0,0,1980.0,1,0
1982,10375,3,23,56,38944.0,0,0,1982.0,1,1
1982,10376,2,18,39,157.0,0,0,1968.0,0,1
1982,10377,1,13,54,141.0,0,0,1979.0,0,0
1982,10378,3,22,25,38944.0,0,0,1981.0,1,0
1982,10378,3,22,25,38944.0,0,0,1972.0,0,0
1982,10379,5,21,106,83.0,0,0,1978.0,0,1
1982,10379,5,21,106,83.0,0,0,1968.0,2,1
1982,10380,1,2,S1324,38944.0,0,0,1977.0,0,0
1982,10380,1,2,S1324,38944.0,0,0,1974.0,2,1
1982,10381,2,13,40,38944.0,0,0,1977.0,0,0
1982,10381,2,13,40,38944.0,0,0,1973.0,1,0
1982,10382,2,9,15,38944.0,0,0,1969.0,1,0
1982,10383,2,24,49,132.0,0,0,1982.0,2,0
1982,10384,6,19,136,37.0,0,0,1976.0,0,0
1982,10384,6,19,136,37.0,0,0,1979.0,1,0
1982,10385,2,22,CORDELERD,237.0,0,0,1968.0,0,1
1982,10386,3,20,75,102.0,0,0,1982.0,1,1
1982,10387,1,21,201,38944.0,0,0,1979.0,2,0
1982,10388,1,11,S915,38944.0,0,0,1981.0,1,0
1982,10389,1,4,BELVILLE,38944.0,0,0,1979.0,1,0
1982,10389,1,4,BELVILLE,38944.0,0,0,1969.0,0,0
1982,10390,2,6,COTTILION,38944.0,1,0,1980.0,0,0
1982,10391,5,17,285,120.0,0,0,1976.0,1,1
1982,10392,1,21,COOLEDGERD,38944.0,0,0,1973.0,1,0
1982,10393,2,8,WALLST,38944.0,0,0,1977.0,1,0
1982,10394,1,22,PEACHBELT,38944.0,0,0,1978.0,1,1
1982,10394,1,22,PEACHBELT,38944.0,0,0,1982.0,0,0
1982,10395,2,20,S1704,38944.0,0,0,1977.0,0,0
1982,10395,2,20,S1704,38944.0,0,0,1980.0,1,0
1982,10396,2,1,I75,38944.0,0,0,1974.0,1,1
1982,10396,2,1,I75,38944.0,0,0,1982.0,0,0
1982,10397,2,24,19,119.0,0,0,1973.0,1,0
1982,10398,3,5,GA13,33.0,0,0,1978.0,1,0
1982,10399,4,15,74,158.0,0,0,1979.0,1,0
1982,10400,2,10,8,171.0,0,0,1974.0,1,1
1982,10401,5,14,5,213.0,0,0,1970.0,1,0
1982,10402,2,3,20,608.0,0,0,1978.0,1,0
1982,10402,2,3,20,608.0,0,0,1979.0,0,0
1982,10403,2,1,43,19.0,0,0,1969.0,1,0
1982,10404,2,17,8,160.0,0,0,1976.0,1,0
1982,10405,2,19,173,21.0,0,0,1977.0,1,0
1982,10405,2,19,173,21.0,0,0,1967.0,0,1
1982,10406,5,21,3,190.0,0,0,1978.0,1,1
1982,10407,2,8,10,161.0,0,0,1977.0,1,0
1982,10408,2,15,22,42.0,0,0,1981.0,1,0
1982,10409,2,18,AIRPORTLOP,38944.0,0,0,1973.0,1,0
1982,10410,2,15,286,24.0,0,0,1971.0,0,0
1982,10411,1,1,351,28.0,0,0,1972.0,0,0
1982,10411,1,1,351,28.0,0,0,1980.0,0,0
1982,10411,1,1,351,28.0,0,0,1973.0,1,1
1982,10412,4,16,DECATURST,38944.0,0,0,1977.0,1,0
1982,10412,4,16,DECATURST,38944.0,0,0,1974.0,0,0
1982,10413,1,22,SEVENTHST,38944.0,0,0,1974.0,1,1
1982,10414,2,16,CHARINGDR,38944.0,0,0,1969.0,1,0
1982,10415,2,16,8,28.0,0,0,1978.0,0,0
1982,10415,2,16,8,28.0,0,0,1982.0,1,0
1982,10415,2,16,8,28.0,0,0,1982.0,0,0
1982,10416,2,6,LAWRENCEST,38944.0,0,0,1972.0,0,0
1982,10416,2,6,LAWRENCEST,38944.0,0,0,1980.0,1,0
1982,10417,3,21,NHAIRSTON,38944.0,0,0,1973.0,2,0
1982,10417,3,21,NHAIRSTON,38944.0,0,0,1974.0,0,0
1982,10418,2,13,HOLLYSPRD,38944.0,0,0,1972.0,1,1
1982,10419,2,2,75,38944.0,0,0,1971.0,0,0
1982,10420,2,22,112,247.0,0,0,1980.0,1,1
1982,10421,6,7,4,188.0,0,0,1958.0,1,1
1982,10422,1,20,MARCODRNW,38944.0,0,0,1978.0,1,1
1982,10423,1,7,50,126.0,0,0,1979.0,0,0
1982,10423,1,7,50,126.0,0,0,1980.0,1,1
1982,10424,2,21,547,38944.0,0,0,1976.0,2,0
1982,10424,2,21,547,38944.0,0,0,1969.0,0,0
1982,10425,2,3,ABERCORN,38944.0,0,0,1970.0,1,1
1982,10426,2,16,COBBSTREET,38944.0,0,0,1982.0,1,0
1982,10427,2,17,78,119.0,0,0,1971.0,1,0
1982,10427,2,17,78,119.0,0,0,1975.0,0,0
1982,10428,2,16,98,166.0,0,0,1979.0,0,0
1982,10429,2,10,9,65.0,0,0,1973.0,0,0
1982,10430,2,6,CR145,38944.0,0,0,1978.0,1,1
1982,10431,2,22,140,122.0,0,0,1978.0,6,1
1982,10431,2,22,140,122.0,0,0,1975.0,0,1
1982,10432,1,15,46,38944.0,0,0,1978.0,1,0
1982,10432,1,15,46,38944.0,0,0,1968.0,0,0
1982,10433,2,21,1,282.0,0,0,1975.0,1,1
1982,10434,6,1,CLAYTONST,38944.0,0,0,1980.0,1,0
1982,10435,6,22,452,38944.0,0,0,1982.0,1,0
1982,10436,3,15,29,99.0,0,2,1975.0,0,0
1982,10437,2,16,58,113.0,0,0,1969.0,1,1
1982,10438,1,2,155,177.0,0,0,1962.0,1,0
1982,10439,2,20,BOOKERHILL,38944.0,0,0,1979.0,0,0
1982,10439,2,20,BOOKERHILL,38944.0,0,0,1979.0,2,0
1982,10440,1,20,MEADOWDALE,38944.0,0,0,1980.0,1,0
1982,10441,1,23,111,21.0,0,0,1977.0,1,0
1982,10442,2,1,S605,21.0,0,0,1977.0,0,0
1982,10442,2,1,S605,21.0,0,0,1975.0,1,0
1982,10443,1,15,62,192.0,0,0,1970.0,1,0
1982,10444,2,6,23,250.0,0,0,1973.0,1,0
1982,10445,2,10,121,89.0,0,0,1977.0,0,1
1982,10445,2,10,121,89.0,0,0,1958.0,1,1
1982,10446,2,13,77SPUR,23.0,0,0,1971.0,1,1
1982,10447,2,19,27,156.0,0,0,1975.0,1,0
1982,10447,2,19,27,156.0,0,0,1975.0,0,1
1982,10448,3,23,CR80,38944.0,0,0,1969.0,1,1
1982,10449,3,17,59,38944.0,0,0,1977.0,1,0
1982,10450,7,21,29,227.0,0,0,1970.0,1,0
1982,10451,4,23,191,38944.0,0,2,1975.0,0,0
1982,10452,2,11,38,38944.0,0,0,1982.0,1,1
1982,10453,2,4,37,41.0,0,0,1980.0,1,1
1982,10453,2,4,37,41.0,0,0,1981.0,0,0
1982,10454,5,16,11,79.0,0,0,1975.0,1,0
1982,10455,1,4,11,19.0,0,0,1972.0,1,0
1982,10456,2,18,285,38944.0,0,0,1973.0,0,0
1982,10456,2,18,285,38944.0,0,0,1972.0,0,0
1982,10456,2,18,285,38944.0,0,0,1979.0,1,0
1982,10457,2,1,S1135,38944.0,0,0,1962.0,1,0
1982,10458,3,21,236,38944.0,0,0,1979.0,0,0
1982,10458,3,21,236,38944.0,0,0,1980.0,1,0
1982,10459,3,16,204,38944.0,0,0,1979.0,2,0
1982,10460,1,23,9,70.0,0,0,1979.0,1,0
1982,10461,3,19,9,227.0,0,0,1979.0,0,0
1982,10462,1,24,OLDSEWELL,38944.0,0,0,1973.0,0,1
1982,10462,1,24,OLDSEWELL,38944.0,0,0,1976.0,1,0
1982,10463,3,10,271,38.0,0,0,1970.0,1,1
1982,10464,3,2,301,38944.0,0,0,1971.0,1,0
1982,10465,1,24,178,38944.0,0,0,1972.0,1,1
1982,10465,1,24,178,38944.0,0,0,1977.0,0,0
1982,10466,2,16,72,38944.0,0,0,1976.0,1,1
1982,10467,1,16,CAPITOLAVE,38944.0,0,0,1979.0,0,0
1982,10467,1,16,CAPITOLAVE,38944.0,0,0,1972.0,2,0
1982,10468,2,14,GENEVA,38944.0,0,0,1981.0,0,1
1982,10469,2,6,EBROADAST,38944.0,0,0,1979.0,0,0
1982,10469,2,6,EBROADAST,38944.0,0,0,1981.0,1,0
1982,10470,4,6,285,38944.0,0,0,1981.0,1,0
1982,10470,4,6,285,38944.0,0,0,1955.0,0,0
1982,10471,3,21,16,112.0,0,0,1980.0,1,1
1982,10472,2,3,54,67.0,0,0,1982.0,0,0
1982,10472,2,3,54,67.0,0,0,1978.0,2,0
1982,10473,3,24,S2662,38944.0,0,0,1976.0,1,0
1982,10474,3,19,53,95.0,0,0,1970.0,1,0
1982,10475,3,4,BOULDERCRS,38944.0,0,0,1976.0,1,0
1982,10476,1,1,WOODROW,38944.0,0,0,1970.0,1,0
1982,10476,1,1,WOODROW,38944.0,0,0,1979.0,0,0
1982,10477,2,22,29,152.0,0,0,1980.0,0,0
1982,10478,2,12,WFLOYDST,38944.0,0,0,1974.0,1,0
1982,10478,2,12,WFLOYDST,38944.0,0,0,1980.0,0,0
1982,10479,2,11,56LOOP,23.0,0,0,1977.0,1,0
1982,10480,4,16,BOLTONST,38944.0,0,0,1972.0,0,0
1982,10481,2,23,8,38944.0,0,0,1981.0,1,0
1982,10482,2,19,S754,38944.0,0,0,1976.0,1,1
1982,10483,2,22,3,1.0,0,0,1981.0,0,0
1982,10484,2,1,39,38944.0,0,0,1978.0,1,1
1982,10485,2,24,104,38944.0,0,0,1982.0,1,1
1982,10485,2,24,104,38944.0,0,0,1980.0,0,0
1982,10486,2,20,341,38944.0,0,2,1978.0,0,1
1982,10487,1,7,1,80.0,0,0,1969.0,1,0
1982,10488,2,17,HUNTINGTON,38944.0,0,0,1979.0,0,0
1982,10488,2,17,HUNTINGTON,38944.0,0,0,1973.0,2,0
1982,10489,3,23,74,80.0,0,0,1977.0,0,0
1982,10489,3,23,74,80.0,0,0,1965.0,1,0
1982,10490,4,2,204,2.0,0,0,1981.0,1,1
1982,10491,2,2,1189,38944.0,0,0,1975.0,0,0
1982,10492,2,8,151,13.0,0,0,1980.0,1,0
1982,10493,1,20,19,226.0,0,0,1975.0,2,0
1982,10493,1,20,19,226.0,0,0,1977.0,0,0
1982,10494,3,15,7,154.0,0,0,1975.0,0,0
1982,10494,3,15,7,154.0,0,0,1977.0,1,1
1982,10495,1,1,75,1290.0,0,0,1973.0,0,1
1982,10496,1,14,220,38944.0,0,0,1981.0,1,1
1982,10497,3,22,149,38944.0,0,0,1979.0,1,0
1982,10498,2,19,AUBURNPWAY,16.0,0,0,1980.0,0,0
1982,10499,2,8,1,20.0,0,0,1970.0,0,0
1982,10499,2,8,1,20.0,0,0,1964.0,1,0
1982,10500,2,3,15,63.0,0,0,1972.0,1,1
1982,10501,2,24,HOLCOMBBR,38944.0,0,0,1979.0,0,0
1982,10501,2,24,HOLCOMBBR,38944.0,0,0,1970.0,1,1
1982,10502,1,21,11,108.0,0,0,1976.0,0,0
1982,10502,1,21,11,108.0,0,0,1977.0,1,1
1982,10503,3,19,25,29.0,0,0,1980.0,0,1
1982,10504,1,2,20,23.0,0,0,1974.0,1,0
1982,10505,1,9,261,38944.0,0,0,1975.0,1,0
1982,10506,2,20,25,29.0,0,0,1976.0,0,0
1982,10506,2,20,25,29.0,0,0,1976.0,1,0
1982,10507,2,20,DEXTERAVE,38944.0,0,0,1974.0,0,0
1982,10508,1,23,26,6.0,0,0,1981.0,0,0
1982,10509,1,22,14,14.0,0,0,1970.0,1,1
1982,10510,2,21,7,14.0,0,0,1970.0,1,0
1982,10511,2,23,140,84.0,0,0,1974.0,2,1
1982,10512,3,16,365RAMP,38.0,0,0,1978.0,1,0
1982,10513,2,7,71,102.0,0,0,1971.0,0,0
1982,10513,2,7,71,102.0,0,0,1969.0,1,0
1982,10514,2,24,CONLEYRD,38944.0,0,0,1978.0,0,0
1982,10514,2,24,CONLEYRD,38944.0,0,0,1968.0,1,0
1982,10515,2,23,12,0.0,0,0,1979.0,1,0
1982,10516,2,1,69,38944.0,0,0,1974.0,1,0
1982,10517,2,19,14,36.0,0,0,1970.0,1,1
1982,10518,3,8,242,10.0,0,0,1976.0,1,0
1982,10518,3,8,242,10.0,0,0,1967.0,0,0
1982,10519,3,16,13,106.0,0,0,1979.0,0,0
1982,10519,3,16,13,106.0,0,0,1973.0,1,0
1982,10520,4,23,5182,38944.0,0,0,1969.0,1,0
1982,10521,1,13,514,38944.0,0,0,1979.0,0,0
1982,10522,2,19,292,38944.0,0,0,1978.0,0,0
1982,10523,1,18,179,38944.0,0,0,1974.0,0,1
1982,10524,2,3,155,162.0,0,0,1976.0,0,0
1982,10525,1,19,JOHNSONRD,38944.0,0,0,1979.0,0,0
1982,10525,1,19,JOHNSONRD,38944.0,0,0,1979.0,1,0
1982,10526,2,23,85,38944.0,0,0,1973.0,1,1
1982,10527,3,15,106,88.0,0,0,1970.0,0,0
1982,10527,3,15,106,88.0,0,0,1965.0,2,0
1982,10528,2,2,ECENTRALAV,38944.0,0,0,1976.0,0,0
1982,10528,2,2,ECENTRALAV,38944.0,0,0,1980.0,3,0
1982,10529,1,14,290,38944.0,0,0,1974.0,0,1
1982,10529,1,14,290,38944.0,0,0,1965.0,0,0
1982,10529,1,14,290,38944.0,0,0,1970.0,0,0
1982,10530,2,22,15,101.0,0,0,1974.0,0,0
1982,10530,2,22,15,101.0,0,0,1972.0,1,1
1982,10531,1,19,144,96.0,0,0,1978.0,1,0
1982,10531,1,19,144,96.0,0,0,1980.0,0,0
1982,10532,2,24,7,36.0,0,0,1976.0,1,1
1982,10533,1,2,104,187.0,0,0,1978.0,1,1
1982,10534,2,17,15,187.0,0,0,1978.0,1,0
1982,10535,3,22,3,62.0,0,0,1969.0,1,0
1982,10535,3,22,3,62.0,0,0,1979.0,0,0
1982,10536,2,22,75-SR401,3070.0,0,0,1973.0,1,1
1982,10537,3,3,22,36.0,0,0,1982.0,1,1
1982,10538,3,2,I16,143.0,0,0,1980.0,1,1
1982,10539,1,21,75-SR404,38944.0,0,0,1972.0,0,0
1982,10539,1,21,75-SR404,38944.0,0,0,1974.0,1,0
1982,10540,3,7,404-I16,675.0,0,0,1980.0,1,1
1982,10541,1,19,47,157.0,0,0,1978.0,1,0
1982,10543,5,11,400,388.0,0,0,1974.0,1,0
1982,10543,5,11,400,388.0,0,0,1973.0,0,0
1982,10544,2,3,25,236.0,0,0,1977.0,1,1
1982,10545,1,13,1984,38944.0,0,0,1981.0,1,1
1982,10546,2,14,137,38944.0,0,0,1975.0,1,1
1982,10547,1,17,I285,38944.0,0,0,1979.0,1,0
1982,10547,1,17,I285,38944.0,0,0,1979.0,0,0
1982,10548,3,22,11,21.0,0,1,1980.0,0,0
1982,10548,3,22,11,21.0,0,1,1979.0,0,0
1982,10548,3,22,11,21.0,0,1,1976.0,2,0
1982,10549,4,15,WHITESVILE,38944.0,0,0,1971.0,1,0
1982,10550,3,24,12,162.0,0,0,1973.0,1,0
1982,10550,3,24,12,162.0,0,0,1975.0,1,0
1982,10551,4,15,21,52.0,0,0,1972.0,0,1
1982,10551,4,15,21,52.0,0,0,1978.0,0,0
1982,10552,7,18,30,189.0,0,0,1978.0,0,0
1982,10552,7,18,30,189.0,0,0,1979.0,1,0
1982,10553,1,1,78,38944.0,0,0,1978.0,0,1
1982,10553,1,1,78,38944.0,0,0,1978.0,1,0
1982,10553,1,1,78,38944.0,0,0,1980.0,0,0
1982,10554,3,8,27,108.0,0,0,1982.0,1,0
1982,10555,2,22,557,38944.0,0,2,1975.0,0,0
1982,10556,1,24,285,38944.0,0,0,1974.0,0,0
1982,10556,1,24,285,38944.0,0,0,1974.0,0,0
1982,10556,1,24,285,38944.0,0,0,1979.0,1,0
1982,10557,2,18,285-SR407,38944.0,0,0,1979.0,1,0
1982,10557,2,18,285-SR407,38944.0,0,0,1982.0,0,0
1982,10557,2,18,285-SR407,38944.0,0,0,1975.0,0,0
1982,10558,2,12,19,56.0,0,0,1981.0,1,0
1982,10558,2,12,19,56.0,0,0,1980.0,0,0
1982,10559,8,22,5,25.0,0,0,1979.0,1,0
1982,10560,1,9,293,23.0,0,0,1971.0,0,0
1982,10560,1,9,293,23.0,0,0,1967.0,1,0
1982,10561,4,2,20,108.0,0,0,1971.0,1,0
1982,10562,2,9,CAMPCREEK,38944.0,0,2,1975.0,0,0
1982,10563,6,24,17,112.0,0,0,1968.0,1,0
1982,10564,1,24,BELLFERRYR,38944.0,0,0,1979.0,1,1
1982,10565,11,16,457,38944.0,0,0,1976.0,0,1
1982,10567,2,7,75-SR401,38944.0,0,0,1978.0,1,1
1982,10567,2,7,75-SR401,38944.0,0,0,1969.0,1,1
1982,10568,3,16,285-SR407,23.0,0,0,1981.0,0,0
1982,10568,3,16,285-SR407,23.0,0,0,1980.0,1,0
1982,10569,3,14,1267,38944.0,0,0,1973.0,0,0
1982,10569,3,14,1267,38944.0,0,0,1974.0,1,0
1982,10570,2,16,1585,38944.0,0,0,1969.0,1,1
1982,10571,2,8,138,28.0,0,0,1982.0,0,0
1982,10572,3,21,4,130.0,0,0,1978.0,0,0
1982,10572,3,21,4,130.0,0,0,1979.0,1,0
1982,10573,2,17,MONTROSEDR,38944.0,0,0,1972.0,1,1
1982,10574,2,2,9,117.0,0,0,1972.0,1,0
1982,10574,2,2,9,117.0,0,0,1974.0,0,0
1982,10575,5,7,209,0.0,0,0,1971.0,0,0
1982,10576,2,6,25,153.0,0,0,1979.0,1,1
1982,10576,2,6,25,153.0,0,0,1980.0,0,0
1982,10577,10,20,I75,38944.0,0,0,1979.0,0,0
1982,10578,2,13,I95,70.0,0,0,1972.0,1,1
1982,10578,2,13,I95,70.0,0,0,1978.0,1,1
1982,10579,2,13,122,25.0,0,0,1976.0,1,1
1982,10580,2,23,1,138.0,0,0,1963.0,1,0
1982,10581,2,7,S1617,38944.0,0,0,1971.0,0,1
1982,10581,2,7,S1617,38944.0,0,0,1980.0,1,0
1982,10582,2,12,REDROCKRD,38944.0,0,0,1968.0,0,0
1982,10583,2,14,92111,38944.0,0,0,1974.0,1,0
1982,10584,3,17,41,112.0,0,0,1969.0,1,1
1982,10585,2,23,I285-SR407,200.0,0,0,1981.0,0,0
1982,10585,2,23,I285-SR407,200.0,0,0,1971.0,2,0
1982,10586,2,11,369,68.0,0,0,1982.0,0,1
1982,10586,2,11,369,68.0,0,0,1982.0,1,0
1982,10587,5,22,193,36.0,0,0,1979.0,1,0
1982,10588,3,6,17,99.0,0,0,1979.0,1,1
1982,10588,3,6,17,99.0,0,0,1970.0,0,0
1982,10589,1,13,7,207.0,0,0,1974.0,0,1
1982,10589,1,13,7,207.0,0,0,1968.0,1,0
1982,10590,3,17,1,182.0,0,0,1980.0,1,0
1982,10591,1,2,339,38944.0,0,0,1974.0,1,0
1982,10592,5,21,85,57.0,0,0,1973.0,1,0
1982,10593,1,24,KLONDIKERD,38944.0,0,0,1967.0,3,1
1982,10594,3,23,85-74,78.0,0,0,1970.0,0,0
1982,10594,3,23,85-74,78.0,0,0,1978.0,1,0
1982,10595,4,7,70,263.0,0,0,1981.0,2,0
1982,10595,4,7,70,263.0,0,0,1979.0,0,0
1982,10596,2,14,407,482.0,0,0,1981.0,1,0
1982,10597,2,18,18,274.0,0,0,1981.0,1,1
1982,10598,6,17,12,73.0,0,0,1969.0,1,1
1982,10599,2,24,401,38944.0,0,0,1977.0,0,0
1982,10600,1,24,75-SR401,2418.0,0,0,1974.0,1,1
1982,10601,1,24,3,58.0,0,0,1977.0,0,0
1982,10601,1,24,3,58.0,0,0,1979.0,1,1
1982,10602,4,16,HAMILTONRD,38944.0,0,0,1975.0,0,0
1982,10602,4,16,HAMILTONRD,38944.0,0,0,1972.0,1,0
1982,10603,5,20,1,121.0,0,0,1975.0,1,0
1982,10604,5,15,50BUS,67.0,0,0,1976.0,1,0
1982,10604,5,15,50BUS,67.0,0,0,1973.0,0,0
1982,10605,1,2,REDMONDRD,38944.0,0,0,1982.0,0,0
1982,10605,1,2,REDMONDRD,38944.0,0,0,1973.0,1,0
1982,10606,4,24,403,38944.0,0,0,1973.0,0,0
1982,10606,4,24,403,38944.0,0,0,1972.0,1,0
1982,10607,4,21,37,38944.0,0,0,1980.0,0,0
1982,10608,3,5,56,73.0,0,0,1973.0,3,0
1982,10608,3,5,56,73.0,0,0,1980.0,0,0
1982,10609,3,21,121,18.0,0,0,1978.0,1,1
1982,10610,2,18,CLAYST,38944.0,0,0,1974.0,1,0
1982,10610,2,18,CLAYST,38944.0,0,0,1977.0,0,0
1982,10611,2,23,206,38944.0,0,0,1973.0,1,0
1982,10612,2,20,9,148.0,0,0,1977.0,1,0
1982,10612,2,20,9,148.0,0,0,1977.0,0,0
1982,10613,2,15,17,38944.0,0,0,1974.0,1,1
1982,10613,2,15,17,38944.0,0,0,1979.0,0,0
1982,10614,1,4,BOULDERCRT,38944.0,0,0,1972.0,1,0
1982,10615,1,21,87,15.0,0,0,1974.0,1,1
1982,10616,1,7,HUNTINGTON,38944.0,0,0,1981.0,0,1
1982,10617,2,16,405,888.0,0,0,1979.0,1,0
1982,10617,2,16,405,888.0,0,0,1976.0,0,0
1982,10619,2,19,90,104.0,0,0,1964.0,1,1
1982,10619,2,19,90,104.0,0,0,1967.0,0,1
1982,10620,1,7,193,240.0,0,0,1976.0,1,1
1982,10621,7,23,404-I16,1644.0,0,0,1974.0,1,1
1982,10621,7,23,404-I16,1644.0,0,0,1969.0,0,1
1982,10622,2,1,23,101.0,0,0,1974.0,1,1
1982,10623,2,1,14,38944.0,0,0,1971.0,1,0
1982,10624,1,2,22,102.0,0,0,1973.0,0,0
1982,10625,2,5,406-I59,195.0,0,0,1978.0,0,0
1982,10625,2,5,406-I59,195.0,0,0,1976.0,2,0
1982,10626,2,20,42,102.0,0,0,1975.0,1,0
1982,10627,2,18,85,38944.0,0,0,1977.0,0,0
1982,10628,4,5,BASSROAD,38944.0,0,0,1978.0,1,1
1982,10628,4,5,BASSROAD,38944.0,0,0,1975.0,0,0
1982,10628,4,5,BASSROAD,38944.0,0,0,1976.0,0,0
1982,10629,5,1,121,136.0,0,0,1974.0,2,0
1982,10629,5,1,121,136.0,0,0,1976.0,0,0
1982,10630,1,1,314,61.0,0,0,1974.0,1,1
1982,10631,2,24,CAMPBELTON,38944.0,0,0,1977.0,0,0
1982,10631,2,24,CAMPBELTON,38944.0,0,0,1981.0,1,0
1982,10632,1,17,403,21.0,0,0,1975.0,0,0
1982,10632,1,17,403,21.0,0,0,1981.0,1,0
1982,10633,3,22,87,1.0,0,0,1975.0,1,1
1982,10634,6,8,SR25,130.0,0,0,1974.0,1,1
1982,10635,2,22,PEACHTREE,70.0,0,0,1981.0,1,0
1982,10635,2,22,PEACHTREE,70.0,0,0,1973.0,0,0
1982,10636,8,20,21,38944.0,0,0,1974.0,1,0
1982,10636,8,20,21,38944.0,0,0,1977.0,0,0
1982,10636,8,20,21,38944.0,0,0,1982.0,0,0
1982,10637,5,23,WEST8THST,38944.0,0,0,1978.0,1,0
1982,10638,1,7,401,1004.0,0,0,1978.0,0,0
1982,10639,1,17,WEST8THST,38944.0,0,0,1980.0,1,0
